key,val
oxmwwrlpidatabomfqrt,45.558
wtnptsjepelbfhrleyzm,0.138
yyszonzmpomndbbsijlf,61.66
qodtmjncqahqzfivbmrm,37.978
rybahvbghwcedfqnzorw,8.851
olfufxvsbblnijklfycd,27.784
ckjsioqvaaebqkqihcce,57.239
hbzydfajdypdufmvewvc,44.787
ezymvdjutdjzuzmmhvgh,0.703
wiwmpjwrkkexotcnotzy,93.77
cjqqyaepksygnajskajd,93.985
kztiqlajhnpeiajouofm,28.837
zbtegazwmvmiikxwwchk,73.085
kxzwlnuskjgaqhzzvuhd,35.558
vjigvqgufrcwgcfmgozi,15.974
vibrwteurpfayrbfohvu,13.329
xenamqruqqtbzzbugpdc,50.163
diqkxgrebdvgjeplsqgb,64.784
oshybpflkdbpuhzbdapx,39.508
vovugzelfzthizzcuwtv,37.421
bytekqwlszatdznasyjj,26.012
zxbzwryvcdmpymnmnoig,80.752
rnjhxcjuspugcdcpqqcq,70.523
snntiqzawikfhmqlxoiz,56.717
cmutppxnnrjgdrtbmkbs,91.307
wdicnwiwuydjbvmyjkbm,5.366
dxodebevulkmecummubb,10.765
xktvwucsizaikjgsuppu,6.128
bqdzbkjtsryuumvvuswn,70.476
lgvhzgkebzlyqlcmlqve,85.64
kvofegzruppnsgrlxset,53.846
hypjayuvsgmcybiikmlz,33.424
emrsayzimaoukwldbtcp,30.369
espkycgusvdunjyddrrj,20.746
cxzjlcbyfrkqbtlleqss,26.45
mapeldawpzgqppyvdqmh,95.105
bgvohcoyaewjcxfwacav,36.835
ttpnvepzgeptggeydqsm,13.735
bywdtctuowvhkzdxyier,18.359
xgaczczdnnohihdbnoxx,2.345
knpdajzonopeoiwtlfxy,7.758
wvoyunhywrzeabjwnmhe,55.059
jdnplyiqjnkuxifkadry,40.052
frrnnszhktevkbsjvhkc,21.802
rxzngwtliajknsopkujp,3.223
nivdajsvflwaqvenhgrz,83.794
uchgsbkvjmbwownsveng,17.285
gnflbmfuzqntzmdknjyx,51.254
kjinbbauvbeqjrjtlopq,47.898
kxitmyyhwtwdhskgkisy,68.675
mjmbewmranrlspazgwta,20.666
mfnylcjaqadqcwjhcqss,45.45
vgoyfxhnrleofrojyggf,99.601
iiskjhrbifhimvuuycsi,32.982
gdsiiwmjxgzblrnbjlvr,6.332
pxikybahutgpmvyqgmke,65.633
fxnzkavxadidthjweaad,3.715
mtsgerrqgtadbwqglpuv,48.165
irjgoiehiykebzraxcuc,66.849
uqysizekyuvwzqsspayb,46.239
ieyibgqdtlfswrsfljrm,20.601
wjjrjxamaprtwfpkxaou,7.925
kkobhwsbknfxihbnzpkt,97.897
hecwrbbekmkilzbgxjct,83.26
tjdrblvxcnlcxsmpvydz,0.435
fpkfyrpnzuxmziwjjwfw,5.502
drfydscpbiuhscljrhji,83.287
mfwpsxrpnmophytucozm,35.749
werqaivkafvdfqogzdhz,5.48
lvoofngqmwelwuyuiyfx,42.164
mjezqyfqhjklvuokqjta,95.02
awanwfodrvhuxgkcrrcn,72.366
pxebjcgcgfimniegbsku,62.131
axqkdyptazvsxdmfaiat,23.769
gixtrqcexqwtbfoahrpg,76.842
ouagnkobsepfnohjridv,19.27
dukclfdqumuvgfioiwqo,28.674
zehnpahivqrkiyrvybvc,23.69
qqdmmgfrnewwcuvqyvkq,37.085
kildnhmhunyjqapzloee,62.111
olzblmjfpuouldcmuupm,35.048
okiwmaopjmucpsmomigj,34.386
qzpacidiojlgcklfhecj,73.698
utxmburtdsafkrpwzykf,96.727
obkdocalhyxnwmxdwvgu,28.769
qxrjklsaiudnddilkjfm,15.685
evnihnxkkbgibzieahoz,22.866
qqztupibvjeihpabaawc,18.633
aydqdpzdthcflzzvxwxx,40.899
jgalevfygmgwxfhpunwn,91.803
bxaapciukvkqtutswhhx,78.466
mrdfdhbvnjygplhlwmjt,4.283
jfpbvxyyshsmrjzgzkdy,53.29
cgquwmgfwbswzwrznmzn,64.534
yiogkhccecxhflrnemyq,82.354
soofkvjpghlupxkipkgx,12.548
ywgmedewpdjvuswwbyct,95.364
bgrebgczpuyxgvwynzuu,6.371
kemegrhpuansxbvufliy,5.087
andrjmwpypghedrjyqkr,22.347
aemvibnvwksomkjskqmj,12.237
krewvqeulegdgjcvopin,32.746
xfvibwdikakcvrbkxpts,90.661
cuccusierfgovlosflpt,51.673
inzwnqtnopmtcpyebyur,3.628
sfqxjmfxmmdparegtpvf,45.796
yzxgssipofxecmuosiif,64.689
lugxjwnhctlruaofvyfw,69.76
rkytwjfhwlvkvuzmyhap,6.557
pojsqkoysyrjudlgvhrc,78.661
yjjwkwxuvpthwkbjtgju,31.75
tobovqqzdpkrnlwjrjlb,49.242
jpkoiuljqyiosnoqxfpq,8.361
hroqgqkdebburgdrjjlt,49.185
nidpijxgbfqnlvmgbmfi,31.163
mbugncbdgksuosaxmcpy,91.004
uwlolhzxllmscsxjaqby,97.767
hvgfnkcrqkenneujqdtu,23.075
vcymcocjwgsfsnwzknvv,11.445
ekukwfmpqpzniskdoivb,90.918
xkqfrpmzynmhggqmogxu,54.74
ubpdwudemeeodqrpcogz,1.149
nqsgojggqqrmzdswunvf,24.0
fcmshzdguwbkmoazpvbv,48.863
lzepuobcxpkeqawmgnfi,28.418
qpdodniqybwffpoigfwn,63.233
zjfclvnblsfppvdiyfpq,0.899
fqomgipbyedawhcebxnn,86.514
rkpxrwfecpwssmlcgmrq,23.067
dlizfbebdrhlwosooajt,19.416
xltpugzqkhjgourdwbee,6.587
oqgswfkefheyclzjyoit,99.186
qzwjtekxvqxtsfgpsrxc,39.753
nnmncpoftopajrouqhxm,28.916
sehigmneffesrkfmwjem,82.777
xbzeplevzgnoofyyibcz,40.622
hbqwzzjhsjljxsptnyrj,81.721
lrukwinvtyhbwalozubf,8.808
wphmhvegicktgyfllduc,74.519
steoqfzmowonipttxosi,30.825
fysqkizmanvepvbdaiwb,82.936
gscaylrjbymwrvqrgiqr,74.331
rqewgzicqlpxkzjldovb,9.894
nznqafclorxmdohhdkgf,93.908
pxkruyatdaeuwajiltyu,2.958
psvqzgrapdvgzeqvjnrb,20.921
ssestctpsbljydgtuopo,44.812
etbqggxbrjqrddsuehxc,66.134
stclpihzaxoapfknznmu,41.071
ncopalxgscnaawffdnby,39.026
judizclcomhokmbwkowu,18.848
fydxqnkeqxjtszoeaxez,52.39
mnzgwzqzyuupfxrdgoyo,91.628
kztnyctvheocwmmoeoly,93.29
xcxfyvgydfbkujylfioo,9.384
xtxzbwseyprpkvunhjqc,38.046
ybjgblpoarrcywogypps,37.813
wiudnegbrnmpdnftmrcm,75.989
idtlqthxoqtnwrapjaci,9.715
osisoergfohvclqrohks,87.345
zjipsmvnmbfwbsrhyidh,29.859
ezgtrgstcmowcdnbenuk,84.868
pebmxfflxvoyjtefwqzu,9.631
cxxrmtwefoqxpocwyfad,76.715
rlbrokrljpqsqalzlphe,91.923
rcfncljtnalcadpdngth,48.779
qheqfygwgekqauzizfuj,10.488
jggmxmvgmgmaphmlzdas,8.229
blbntzcorwnkfjkkhhiv,59.135
azuocfgbexpvrstsgvzw,84.11
hfnlqtezrqpbunydneic,58.413
yszfadmziywyzbltyebe,25.956
qcnlxeonockdoivfyzwy,35.207
qnhjaevvqstjjaidufwn,44.456
sdkqjqcbtzupbokoeoqn,3.668
dqwxpiivgjirmfzilhfb,93.45
lagkdyozvwpihbzuaugv,23.886
huwsnotnhlhiluuklzen,63.373
bmdrwbcyfnlmgmcjilzx,72.031
uyqadwxyybdvipgwysiu,83.465
enawfmcvhqcvmcsyktuu,49.721
gdaagbissysblkjgmcpk,24.501
juldtdtrwxkpqsfahrfy,50.309
osrhzgxxyfppddiwnbkt,54.341
mpemzlagojjolhqrojjk,35.202
jauzllwlfmmcuqfbnarq,74.112
gzlapfpqfwjbenwpeqkt,57.552
mxyxcesegpalyexhfzmv,52.559
zrtytubwxuecjveisxzp,88.965
hcxepcmoficfusxetuut,4.793
sikgiqqvcnavrykyxves,67.016
jtereezkbpqgteirevab,56.961
gescvdcqjmtzauvksjzx,24.429
hsudjmborrtijdbidemr,87.044
uyiccktgmwzrhpmzlmvw,6.075
ekbxteyftpjziihuvgtg,5.233
teoqymrvmcrjzydlobth,62.598
mrpevnjeyqujvqpmacnv,53.548
yersjftangvpangmrpiu,30.252
uplbzkwqcpjrnffvcvqb,38.279
lkfxevgaknpidjwhguqb,83.993
shrnnzemdrcpsxhnrrnl,99.09
hvnhwjredbubvehnfybi,83.693
nzfvlidoiyuxbdcqsqln,63.31
oultxjhppjrstccoikbg,90.183
rokkxmwamnfobltzehzo,73.722
dblaesupvslvoopjaoxi,60.064
pqlnxqxoyszwbufojwrw,89.131
kdrxrahounirfylabgoy,58.838
owhvlmfqqknnvdavejnn,9.421
eaakcvmqwundpewgvnwe,31.322
xeytgwyxypmixkrqlhwv,94.404
stddbafsgrgaywxommzm,65.546
ohftrrhzhkzqssqlskjc,15.82
sugmbrpwcotmqfqxpikp,60.67
jphouynnzsmumwatyajz,27.22
gjfimpilkolawrmlxajm,1.0
ccfedsjrfejbdxvgrhih,63.504
titxawweiihgskpbylea,99.676
tqwnodtzdcsabbtdfoce,82.747
vnclywqtevbkkprscxuj,48.376
pniofkuwbvfddvhalmuh,25.951
ccmkhrskitaxmkzxpuxn,46.824
sieufwlapgcjymocarvv,35.403
jenxstcfdvbiqjmvgysu,14.789
lbeucuszkmusaedtozfi,19.932
budtodbqijsaydtmettr,0.075
szzwdyjwpilwwalcjwit,65.525
wdvpsvmrtsnnjicybqbk,25.309
ldzqtrxzqsldnlvalfbc,18.64
ksfaouacwlnayjhqqwme,57.687
ahebehrhhteckppybqvj,71.16
iilcnixlczxtcblhvxhn,55.573
nbsovrqygijymhfnngiq,59.627
rhfaqlhaictqtbyrmxvb,43.579
esngrlrqxektxbvhkaol,40.915
wsqbfdapvnhstscmtjeb,51.661
bgivslswstikteadltut,11.112
slygufaxjcifpolmtxdh,44.646
gdpwqprxmlhzjuhrnrmw,85.133
dlhmypguehiaooweickf,55.895
jnvebsicraakimntjxgy,91.005
qrjbbwtjhykznnnqizep,78.986
lkwlmwihqurqplqahiin,55.412
quyrrsdubnvlrjwjhvqn,89.357
sqyghwfjtqhvuyuomfvn,36.601
iburmbdbeuvfevuyhlee,81.966
mliowxetqdcocawwkedl,27.108
tjbgqbwkpuugvcwpuipd,94.762
dspfimrrbcbnzjasucqg,17.02
pfusxcpopvebqjsjfeaq,83.515
osotyeiynaweqouboeaw,96.312
fdcqlmnkxzvzxmzgnjzl,51.455
vhxhlylrcysqvnvvhuzd,73.322
nqwrgqmsowuzijwqfewn,77.938
krowirtvncakbzlaxohh,11.442
ytcoglodooaubupcfecw,45.047
docjhiureqiapsbikbqj,65.164
qwpjqkiigabreumjspht,99.956
cfcsgupvexxpkcjwtupk,10.795
gnmslctbhfayrkgiqgib,47.271
xqwtgvtuebjtjqydaydv,17.662
mksvpwpucghmpdwqminu,60.505
bxjqlrdodiqddlbfznqz,56.149
jqohclikzoeyittpofym,28.782
wehxeervevblmcsjrdcj,42.986
cfzwezqtfqsfpqxjrond,53.433
dzwcfcsiukixrmxyrgau,63.444
xbwkxlhdgxzjnbsxgfvv,30.517
oeohybzmbfykmhtssjpj,12.323
kahhirqowqbktqneumlv,92.82
etwgggjhliujffxcapxn,83.86
wlwrlbitdyrhchrmpvwn,6.085
uoksesmxffstioipkgxb,2.114
mxomafgzzbcromwusdzm,90.516
eozglalipyrjwxdoapim,11.508
vonniumzmffzkhlnzzxx,87.11
abfejpcnalvgvpepupxu,6.422
axifcanzgumymnhoygdj,82.197
xcmlomzilqubwokkvynk,2.006
uofupuwdcqxikpjpiqql,30.361
vvoebckbpppxssenynun,0.5
weqpdzqvtedziryfxnna,86.494
shjdvsluxbamlmdkhpwh,29.58
pohwqiwjyqliyoxprkpy,23.701
dqiekyrjlestlwvwykag,76.006
olbetztuoyidymvmdkak,77.213
bjtjaiqtrczjpmsieudh,58.441
erdoadgyaxrurcoucuzu,36.75
dgunortyhupbzoydxscg,23.743
enornhndofhqbeegssya,3.091
awemsskcnzzzbkkvnfkt,30.321
nrqimmjynizqrnxyhxnl,22.58
vedfzmijgexlldtucjgv,67.155
qmljaijdrgxdhxypwqeo,99.956
ifmkekcjhjndijhmtfnh,55.486
ykobkdrlocvbvwovolyn,92.528
slbrlsyidmwebydqtrpw,13.229
qolfgnzthcetbnoymdtj,77.619
zvrklgoqasbuqfokeojk,63.264
bqfzvnauhdlqxyyvberx,99.191
rytnypytgwazaeoymjbd,54.147
lzkpjmumrhrbskoedsdd,74.16
pznmrxfoipksblsewegx,0.354
mdjagjcibhpymdoadlnv,80.872
jgzwfjsbrihcsnxscvtk,22.626
wvfywlpsvpzwergildqe,14.399
jynhyrpjlfsjwkttxwza,6.309
vhmmqtzkxmlmczhluaib,1.725
bribjtyydzkctsajqgop,12.476
qjlrkzrqotvrzudpngrc,80.132
zedfqobhzlqcqxknpfwn,89.634
oixjcvzxnmnjqpuchhiz,78.79
jqhqrzxmgxcmiuzsbgss,20.564
pzfniqejvhgxlafrirue,67.58
exiewnaihspcfiriqiwf,69.564
jyxcggfauicrefucdezp,32.815
iaeilqewzonducwapdkt,24.975
zqpznehebkyaeaenjjvi,38.336
nwdbczctshnwdourqbut,9.112
rfmztxcjyxuijzgvfzti,65.378
jppcbsyknckahzikdoed,54.666
cqyswifktgbxqosrdwai,72.083
lrejsruydwdomsjxtyxo,96.345
wgpxbkcnmehcgasucfgm,11.272
fhfbcbteocqxqzlztonf,85.64
zkglbfzrvauiuzssfudg,41.382
kglccoisxmvfxngnpgln,58.377
zzgmcyztvxkdipwblmws,63.588
hbhugoromgcnxilytiry,91.352
lolrrlinanxiyeyadwuq,0.504
cegqabfivzuhxfzdiisr,1.168
itqnfwczitmnrtytwnja,4.408
postcnuvlxvqcrlqlwfl,53.609
ducwddiammisedrmvzdo,21.824
hqlcuhzujlonaejjswrw,7.768
ytmscculitfefujhgzlt,25.017
ascnlnrzwmrwihvgxxbh,95.54
mqdxipealapqfuochonq,73.249
ldiygjzplpbuzuyxgapp,21.183
mfmnmndizeesjszcsmtd,89.55
oqriwjtodiwfrlzsbskv,46.367
ftjcnncifntnskrjorvb,53.773
yogmdaiduwoghbvgkdvu,37.985
eykqqneodtfevffkmuas,1.522
bjcciulphyhqajwsegkv,51.373
pjrrnydvvwhrgfozyglu,79.563
illkmlhfyyxzasbmwcft,23.813
itctcpixyvteyfiegeai,97.77
kypbuiplsgvxxffeiekb,14.332
xesuaunuovfapmnmkyph,9.641
ljhzwncwgwzjuawgvhqp,14.348
rfegzmbhbrvjjnplgspj,51.769
xflwuctgeqeftfqozphp,52.6
ctnmhjypeflvttleigvx,83.606
qotovqnaornenxkcmqmm,16.694
zrugjoohzyzgljrdibgr,58.58
oivpwokudrqgbhovzshl,92.602
ujbwvqnmsiauvxtiyzvf,39.905
ltjzyixuhnqylzeauaoh,68.986
sgefjkwkrqtfffnoauby,77.715
etxrhxqeublsfrhhwzju,89.874
usyduuzgvxkwgeippjxc,83.225
wksvsdmnlcjpqzzbdjwt,30.742
xzgrebwgpfrqymdcfbjz,68.174
gugegcjtceqzzomlqcen,75.903
zhbpwzzvglbwjyysvaqj,5.177
ejfkfedkcikrogrvkmka,70.597
txwuxxutyfrvillmqsst,7.798
guveugctdafowwfxwpwn,90.104
jivatcmkjbkwhxeeklnq,74.667
njifmvcmdcnqinvzbdni,57.468
jveejfeugvmcflxwoayy,29.708
mathloqcemymewifwcdf,1.983
yuecwposzzifihpmadio,7.643
uivnrphvfrtcceklkhte,3.225
ayzeuwbxtqrblpscyblj,20.557
sxauvdaczedhheapbkyn,39.882
drmedwlrbnephkezqefd,32.878
bazfvnvykppbbrgothfv,19.308
gustcwbqlvwkoknkvdce,57.677
ufvzpjwlbnwmqpxxzbff,98.926
utmjtcgufsilkloiwqzf,75.893
krzdalmwidkcnhvxgpbl,9.49
dgpctobbsdxclwzrzlsh,80.246
zikycwrxmamoaqgmtvsn,61.094
julhaqhohroqwxsjbdxu,68.548
ekdlnbdvshrafbayculi,44.867
kilmgnhuahpvqtvmgnmc,88.234
frdmnffjdunrzwzipdqh,46.451
negsvngjrhfamvzkwpxw,29.791
cfnxjvlsqgiwaowedoey,79.567
vifgfahsekaxznclirwj,82.746
pwunpttgujzknuukofhi,85.198
tsncxtoyrulmjndjiufm,59.674
sutiiqolxmxrjxxoiccv,98.405
yuqykucvzoiprkrhfonb,32.569
itzhwngxhkvaznsyjxru,84.502
vtnzjvhbswqsouoagjlv,31.179
lwgxcfativgcyqgpundn,20.68
xckeksysncqlshvzwtrj,90.519
qcjmjohknobvtxuoflup,32.276
ijavhexihcmmrirjkvnt,47.342
zlwqkadgxkxxoyhhnliw,78.493
rwgjpwpubjhnuxiouvpa,97.451
rygykieuqborjmgjlvyn,20.613
pupsbblbbikvxbfgjbez,33.544
wyhvghjsvxlnqewuayjm,33.372
ektljuxqqsprcpcbiust,12.78
uzhtzqyhocsvkoudctvb,22.713
sxfflgcbvuonulbnknuo,72.799
pifaobmwndszncwszwos,66.781
dlnjyabutzlcypclitzl,59.057
nbphtgaeloqgmyqshggy,61.768
ciebfczqzeymuahxtjxj,33.685
aybekqwqbcbsrpplncbp,83.115
saoldryzfepyhatpvetr,45.263
pgqtelhaogqgtygyqbod,32.296
nfxffaqzbubzldxmxhsm,18.617
yqjwnvvujnezkmdthntp,51.113
magnupxgqxvpbdabauje,7.707
deecptiizoofoenmyujg,10.961
bcwsxsrqupmuvvvnqrpv,15.199
qvpucmppreiczgqzzyfy,96.066
yccbhqtfdptgwbmyulza,97.917
ipkwhlytpwrckzmxkfkx,84.001
zrvgevxctaajvitnuust,54.701
kacuzafyvukctygesphh,74.799
kcujamxqyvmmtkztxhzh,79.071
vgqujfjqrykpkmmngmtc,20.764
trqvtzhkypiadkncwini,1.572
hycspxmcrcrkdrpkgrvy,46.995
vlbmltttaqzhuntsefxs,20.699
bxbiimjtdjiynmjekabk,4.775
qlwgtvvwqvwyazzdoksu,13.037
esmfkzvjlcvcbgipmmat,23.727
ayqytmadsluheqwtusbc,55.16
vxxtgrqhuhouqyaklwyk,95.34
zodqytdpozfwwizpwjun,39.01
xanduubnqazbtnqstwiy,41.814
yklblbfezhktynoddcki,79.025
muvciqonivqjguspzshl,99.268
qngrjdmhiwrjvqvkvoto,52.122
ddnkvgnkdafervnryrmp,36.399
lafpxenlabpszuexmtdi,42.77
xxaoxklttqunkurxoarl,55.891
oxmcpwqytaphsupcjdvo,62.563
lgjadxpltoisietexjsn,95.404
psnahbwebrrfnneeiriv,29.536
ooywmlhyqublowcdlkrw,23.764
cyhzmnqmngkrdttjrbab,30.785
cltbrkhzwjajigxkjshn,80.7
lcvxzxhqyfdqyeopuwzi,28.048
htdqnimavktputugppvc,3.751
ajbeehciofnytdxnyffk,4.01
ervxmeelfynicqalbovx,42.734
ypfvifzqhvuolrwfhfnm,27.121
pniykooeikwyyfsmeupd,59.855
lbvezvonachjjrdbldol,28.626
knaupqvqlxhgkbaqyrkl,28.124
wsdrfqkxuniroivlcyvm,76.691
uoxrhwhqqucbzsbnbxqj,70.953
htfqdmupnnbiijjckhpa,17.841
encouzjhklbemgsprbbm,64.123
xrjvjibfjwawhvuhijdy,61.856
mhneaglfpyabjiyyhwwn,33.346
nkcwiybqhlhpitwjblna,43.136
wtlogosqykhajnzjktfs,71.834
nyjpkcpihwtrovvgesgr,95.852
pdjeebxbochyudsfguxr,73.983
fisjraqorssdmcjegssa,36.621
crsehkfexnvrhrbltppk,31.331
ijwtmetnodmscdefheam,42.759
fpojjetdzufbgmtpjpjj,17.552
xsdybvhrjpkkzcpvxgwf,17.066
vjmqwbglxwqhasejsodw,30.133
dlqzjtxpujutwvqfvdsf,44.962
cctvhbpdrglzlmiimgmp,22.607
stwpefnykamkdvzmqxkf,61.611
eissuzxlloqiidknrqrg,5.16
pqpmatptflyhgceilpyi,1.271
nbkfbbiodfihpljcsqik,20.94
nthkyqtgjkqgzjvqggnm,38.781
oentpjaxidbgbfrtyurh,9.432
gitvsyzvnsuwjpcxqivd,24.072
vssbkfwumztdabsssxal,11.021
gnpsshpfuxnmbijcyltm,70.125
hntwpafmqmxnayodzsdn,18.47
xfreeuvpjjdsmncsddvk,21.341
lubetouobsstzoesspsx,76.278
ejtreoygivobznpaoeuq,90.2
gvtniegyqztkbvyyupny,82.754
zrbbjdiqqoonbkrydoyk,36.045
nnmwtfnrcdzdushvzaxm,68.813
tjgxrrkftggkjvpzfimv,8.347
fdhgsyuoxhzodeovuaye,45.918
grxxlmvunjpgmxmupmtn,64.882
bqgbeqwlrhdgwesmiglf,82.573
bbkcgulggjvbrvsgpzaf,17.969
uglugyeokwvliscpxyeg,63.204
aefgotpyzpsycaaozeoj,95.188
srlczggmkwrcpfffyeyx,31.576
rfbtlaibcgvuxdpihxsf,1.085
mtvyxqaaznwliuhtrqiw,50.997
qyxysrmubuapjnrubnhq,72.24
lyndorhcqwzpdjoejnir,16.58
xoayktnxpictxdaosqma,51.308
lpsjcxotdmskpmyyakjc,81.428
qbaeonlisndavmmclfwq,93.218
ybelyjwjbrmzjmnvsxcu,17.816
hjdeqwbzbkusamkdwrat,60.406
rpltgjonsznwdeeowuln,2.789
gxparezhypainaowksoq,50.21
tvgdvvaliphfloexryww,61.112
fpigftoemdadysktzgvc,87.934
nzozicfdkrkrbsmrpnim,28.857
rrevaeobbefewmefbxwr,58.797
nfhetiaglcsinqoijhbi,90.61
kmrasqufqbfiamjqvgat,90.604
nxukixkgmvbbudvernne,12.01
xxjyckudppyfrxrknuvn,36.166
dszpqqpiybfyiffnuyzn,0.25
vqtoenbktvjcxfckgphw,3.751
pduvbmzcgklxmfgcpvgx,4.411
ybyhnjhhejrkfqjjbpcc,68.821
rttmlwsebeegspatrwye,31.004
srkkuwtjetbgqpknfinn,42.557
atcbkwvgymsvfwpewibq,56.885
nbnphugcvhxbachzbeqe,35.676
xtvwzztgvmkatmcqukvw,19.646
vclbcjcberrzuxwvkzzz,68.845
lyetnepkqipjjejhrzta,62.138
jbrvyepmmezwhrjnvhna,1.193
qcqpkvdqqnbznbmputjp,60.753
tndpgmjarxpnuymwszou,19.148
mqbevxgbwyrkjqtevnxc,71.449
nyslteqnolsgucptvpcm,7.108
jqpywjzscoqkbxewqwoj,53.477
xhoqgqvgekqaaegmebkc,7.925
fhyumdfnoqbbnuaxvbnj,37.127
lkmtchqpqqucysxvgzsd,45.991
tugdzfcxgomzqakgailg,59.849
yopydiqgmxdkljanpnua,2.04
iramxjygyrrscrzceuas,11.698
ixuckpujnwousqqsgizo,75.736
npztmlbaziwpidkacuuy,41.283
zjkmzqtolyykmctfkwir,53.779
xnqpglntqigppvrkdivc,6.919
upjqadifpjjfdxxztuhg,88.861
zktgdcochvlwofubsibi,28.204
zftfwliwzbywbkgehsug,66.998
ighjacdjyqdxxfeoduir,4.301
mvigngmjuvtayeskmlyt,57.998
avbjrqtsktkaocfcgewm,38.52
fxizgrtkjmykucjvgnnh,51.953
nuwdxalszaqfrpibgawg,13.574
dikzouuhkbbxvnanfhlv,36.028
wrcokbkaiufcsaemjqme,21.627
iszepcbmbxpmeqgrjsqi,26.693
nghwdbprvvzixfwjjxhx,62.945
zccwhhmxuktkospeizla,31.17
jqgwoavkzxkfmaiogalo,94.317
mkxzizpsoyugesjqitfl,82.209
ynrxsrzjalmdhqwtnojw,75.958
eyhylfsxquyhxijoatzm,21.419
onlqkhbnedcrzahbfbgp,77.5
kuzexrgiksrizgqtvyoe,61.693
ourvssmgpwerjkumkhfx,91.898
eobmgxyoxhbjuxocaylx,75.836
rtjdazwygjnfsczrszdh,25.06
yujnqdrhabbmrrsvaslg,93.327
pgaywfzvugagvsplebtu,2.874
ycmdrzymczohjhfobwyp,86.837
mpvwcpgrokjtgpmjnzbo,84.989
nmoecpgbapcdkgpkxevz,12.185
vvcdlzizhrwmgrlkynrr,39.411
ttqwsvtirxijvumujdqb,14.584
subgeqeicrpshqavukya,31.474
bekdqielcavqdhbxoqml,95.633
infodbiltnpbdnsfxeam,34.831
pejgzshknewyojslvzxk,27.018
oogegcuxrjfxgejnqnzh,90.911
spgdwxmexkjqplvmsgqi,1.644
uvgyjcunnvojnxdfsxnm,94.259
mowjbfwbntobvcxnlchz,51.901
umjtszzqbtquwmgwhgtv,78.851
lsmddwqpioawezvklaiu,18.781
jirlarvswdsxozuqmypt,63.963
hdchovjfjyjdlcaivyyl,87.496
dwavaigknvjcuogfibwk,74.442
klvkpxcueolszjnpvhaw,17.003
tqcxrxipfpvsxjhnlabo,30.111
wquwbxlfevdbpmeztbet,96.787
btoibjoozzuhkwovtanv,6.041
oknfdtuguyglmvonegdj,86.708
sikawmprfqjxlayzmvju,70.172
ctqbkpnhgdykwgadcpio,41.969
rrrlhciysmfrwnqvkjsh,93.073
xjavsnlftcimcqeielnk,23.602
svkjqdqgqhpncjvihapf,8.163
opiibupcmavatrdaecvl,3.505
doofmbnschdjapbufxdp,91.783
uqzunykvhpkwtnyyxayl,71.542
sqgmfvzwzzvptyozehhy,47.845
mgssbblgncjeovgnkmgj,83.469
kzwyvybdsjlomtpfunpq,39.458
frdoqeofwtqdwlbgjfvr,6.885
cvtedxsnjudodlaknglc,1.741
vyghxzavhoojxobrhocq,35.394
zqbtieszvscyiypstakq,22.306
nsqibptazzxfevfwsvqb,88.843
zybwzsybgpdqnijwzycz,62.432
idetvatjcfouyzfcrxji,65.385
bolihoosyafsocbyamnl,11.126
cykrldmhbpbcbxjwcrbl,92.619
nfbltfblsvklsrwfwxmn,90.836
caowgfdegnoujzyhxdjr,69.591
vkizpnykimgogotpsdgo,71.745
lqbfkyelizavkjatziej,88.248
ywludhdxwmzfruqiiosw,1.936
crvoreorcdbovqbishzx,96.486
crsaygjfldzuoxgdnoog,60.222
oginlmihnlamkpayocby,53.644
ugdwyqmstztpkigdyhug,77.159
zbtadeqggwtquygcjngh,87.45
rpewsedcvcrziibdwkei,3.814
zrjekrwmvjyapsnlasbi,94.3
zmofvvdzuazqkneffhma,93.108
cwmqtjlpwbkwoxfutspc,88.892
omhrnbmqllfurcyuurjp,93.267
rpuabzbfkmmacjvoqcoi,6.605
swpogwkjcampedsngdqh,61.122
dseypluudzkttpzhefhm,53.062
qleqevhjgapehldullzj,39.462
timoxzoiwmjhvafnmzyx,91.929
tjdxxgemyzxzwusiucex,18.955
nrhnjfrxnuijzqlzjadr,43.597
iyyeucfwhxemzlvhlxfe,21.444
kybpxkwojvtoqyunhobm,39.358
thicxpffsboionxnhocs,43.764
hwndjayataqcyztgfufv,35.68
hhffnaubyfvvdpsxyfwi,3.79
xmevxhglxlfajdqjgcnh,11.713
ofkvbsunmmudvdvmtfrt,61.065
pghsnyovptutcwcdmarg,44.605
uipnkovibfrezecbgsnx,74.0
rbiexvfzpvuztapddonh,67.78
lfjhuquzwktucewljkvy,51.731
bbyoeifefqkvmdyblwat,94.79
fvohpurubmxujwctewlh,13.452
ioqaguyhozotpuicqiou,82.537
ghtwpxtmfxggyovpqdis,98.494
vourxjbfsynmovbcvmrw,32.883
wwigjfndtmsxyxdeqgfy,68.031
szgrfkgilrgerazjixjt,1.277
iabkvmiusboxoljxemki,46.367
zqolmcdgqyfxqurdjcbv,21.685
dcqvncmgynqzsvckiayb,80.917
yzsnyvtvcidxwguaaajf,3.457
dzjwawtjiusbovoflwae,23.984
dvvwnyuyxdizthbtwkyh,50.509
hxusfxlkefmoibbeomzu,3.015
fuglvkhbyxorhkycupmh,35.948
qbeynzwjmpbunnlffoxg,5.897
gladxomiotwnbebvghsw,16.917
tmutlounyvjakobuckem,38.382
ssikombuysfsuzrsxwki,44.969
oxhnxypxtxaledyiqwrv,28.086
ulspszowgcrsaoksnoil,62.5
